t,complexity
1321.0,480.5317235711508
1321.5,480.49372441380336
1322.0,480.4321150528916
1322.5,480.339628384954
1323.0,480.1721000543475
1323.5,479.92464856962124
1324.0,479.61014982284144
1324.5,479.28222503967686
1325.0,478.92683451557514
1325.5,478.53917749756573
1326.0,478.14344631133116
1326.5,477.8040146002592
1327.0,477.51278956679
1327.5,477.2522670760626
1328.0,477.04902375803067
1328.5,476.94270740098034
1329.0,476.9751092992107
1329.5,477.1016295835983
1330.0,477.2897158035789
1330.5,477.5323842258395
1331.0,477.76490850852844
1331.5,477.9537772308984
1332.0,478.0807974181728
1332.5,478.09581874053777
1333.0,478.01773074649543
1333.5,477.8990943308499
1334.0,477.7672027800214
1334.5,477.64105563065743
1335.0,477.5596631526798
1335.5,477.540454547052
1336.0,477.5626259151823
1336.5,477.61588098632035
1337.0,477.69633383051337
1337.5,477.77541439065743
1338.0,477.85906001576103
1338.5,477.8599619808561
1339.0,477.74321364600036
1339.5,477.5298788098277
1340.0,477.2584370406862
1340.5,476.9496107153653
1341.0,476.5646472313934
1341.5,476.2180065056836
1342.0,475.91361543614244
1342.5,475.6402153590073
1343.0,475.4789445511658
1343.5,475.4130038873247
1344.0,475.39045087215226
1344.5,475.40916684849503
1345.0,475.48778771169395
1345.5,475.57890747103147
1346.0,475.60471067960697
1346.5,475.5178859021019
1347.0,475.43051366977863
1347.5,475.3794345232245
1348.0,475.32602336568647
1348.5,475.287418675934
1349.0,475.2816554014033
1349.5,475.27678915017714
1350.0,475.22795972270814
1350.5,475.1654956111065
1351.0,475.1196435334131
1351.5,475.0541852981118
1352.0,474.91479595940757
1352.5,474.7492470289203
1353.0,474.5862258173559
1353.5,474.4231530300793
1354.0,474.28880412551865
1354.5,474.18299285922257
1355.0,474.1111723929883
1355.5,474.05148275810114
1356.0,474.01745512333105
1356.5,474.0350610761805
1357.0,474.1034796263658
1357.5,474.20631697100134
1358.0,474.3162738847348
1358.5,474.4103464481149
1359.0,474.48896151918814
1359.5,474.5641772233768
1360.0,474.6882598903123
1360.5,474.87116430574366
1361.0,475.0807238991193
1361.5,475.29393263818474
1362.0,475.4952725584649
1362.5,475.67349421558504
1363.0,475.8343239345406
1363.5,475.97119860435674
1364.0,476.054806191339
1364.5,476.10552623433637
1365.0,476.0467098848698
1365.5,475.8272816794722
1366.0,475.4775633337317
1366.5,475.0558756423032
1367.0,474.5945842402516
1367.5,474.09932766589407
1368.0,473.6405542737759
1368.5,473.2041227292531
1369.0,472.80564203951144
1369.5,472.4985796169083
1370.0,472.18808282683693
1370.5,471.8454093225467
1371.0,471.49083542179403
1371.5,471.0999174295393
1372.0,470.68101259410844
1372.5,470.2144658981423
1373.0,469.72580113720846
1373.5,469.20343585856523
1374.0,468.6960027683504
1374.5,468.2440419178219
1375.0,467.8588295550545
1375.5,467.5606643809329
1376.0,467.36938515637326
1376.5,467.2409990126639
1377.0,467.1998150054939
1377.5,467.26353817138767
1378.0,467.43219660209854
1378.5,467.6953223690467
1379.0,468.0267957368118
1379.5,468.4384505218081
1380.0,468.9020608280303
1380.5,469.323253881317
1381.0,469.6012622112413
1381.5,469.80512112719066
1382.0,469.86705571850376
1382.5,469.76525491155877
1383.0,469.5252072541355
1383.5,469.1923630908709
1384.0,468.8684866761232
1384.5,468.64251843990127
1385.0,468.4898293209364
1385.5,468.41995597298285
1386.0,468.50069852802295
1386.5,468.7475129480819
1387.0,469.20829700026525
1387.5,469.88691488449143
1388.0,470.66661138360035
1388.5,471.43526770340765
1389.0,472.1803672709376
1389.5,472.9221228894761
1390.0,473.595803939719
1390.5,474.16094161925895
1391.0,474.664321754235
1391.5,475.09364805917636
1392.0,475.4735586587685
1392.5,475.8537818055319
1393.0,476.2333029259195
1393.5,476.63477090193476
1394.0,477.08702303026894
1394.5,477.5750259543875
1395.0,478.1010327990562
1395.5,478.64823537804364
1396.0,479.1866583426311
1396.5,479.7505994524909
1397.0,480.39040539197947
1397.5,481.1004731689144
1398.0,481.8002401068088
1398.5,482.4967373221794
1399.0,483.21458957628954
1399.5,483.87540852836383
1400.0,484.48156442727173
1400.5,485.00851195192644
1401.0,485.42432730139393
1401.5,485.73667394445386
1402.0,485.9780638232926
1402.5,486.1303375744514
1403.0,486.3236555407584
1403.5,486.5786341641352
1404.0,486.8979123154664
1404.5,487.24785833147416
1405.0,487.66227789384095
1405.5,488.17151337985433
1406.0,488.7263078521572
1406.5,489.3429980879091
1407.0,490.01079734077416
1407.5,490.73799537266757
1408.0,491.4506045072953
1408.5,492.0956310552664
1409.0,492.6755666877952
1409.5,493.1755990209522
1410.0,493.6354174852241
1410.5,494.1296152968168
1411.0,494.64282631476254
1411.5,495.1438958516196
1412.0,495.6114863864673
1412.5,496.05474811070485
1413.0,496.49495363922364
1413.5,496.9038878795983
1414.0,497.2979391901104
1414.5,497.6777447766446
1415.0,498.0465006349494
1415.5,498.4319880727534
1416.0,498.8073226340935
1416.5,499.14659178310455
1417.0,499.4384662472019
1417.5,499.6969970889747
1418.0,499.9874061224108
1418.5,500.27782382838416
1419.0,500.45346275656385
1419.5,500.5453758744756
1420.0,500.60269919316454
1420.5,500.5955063101665
1421.0,500.5268376713346
1421.5,500.4326690981091
1422.0,500.3485298152787
1422.5,500.32416043749697
1423.0,500.31939422898137
1423.5,500.33540229512545
1424.0,500.3795257435163
1424.5,500.38501739940574
1425.0,500.38600552913397
1425.5,500.4330880149982
1426.0,500.52139735142157
1426.5,500.5679397216198
1427.0,500.5577632852747
1427.5,500.51685300040685
1428.0,500.40916660721075
1428.5,500.1745599035812
1429.0,499.8493457251288
1429.5,499.4862230807788
1430.0,499.1346240548432
1430.5,498.78273720065295
1431.0,498.40140319941094
1431.5,497.9931921519454
1432.0,497.58458321133855
1432.5,497.20126323049794
1433.0,496.8279296620821
1433.5,496.5407445694237
1434.0,496.3396037657624
1434.5,496.17216979930225
1435.0,496.00599909594473
1435.5,495.8085725009291
1436.0,495.5557206726407
1436.5,495.26239984685617
1437.0,494.96081737081556
1437.5,494.6714138330167
1438.0,494.34545678723913
1438.5,493.97064337995243
1439.0,493.5423150719777
1439.5,493.1072939731618
1440.0,492.7354729617351
1440.5,492.3961812306366
1441.0,492.0667345481103
1441.5,491.77268934662584
1442.0,491.51285400559505
1442.5,491.2642965168336
1443.0,491.0609738300398
1443.5,490.8399277709923
1444.0,490.53060286613004
1444.5,490.13254098120217
1445.0,489.69728097180547
1445.5,489.20032615572757
1446.0,488.6175370494058
1446.5,487.98826238741805
1447.0,487.3387691434875
1447.5,486.6629196371618
1448.0,485.92043977004846
1448.5,485.13158895863756
1449.0,484.32304732283245
1449.5,483.5390631327503
1450.0,482.76277564585683
1450.5,481.9987969860058
1451.0,481.2928760242209
1451.5,480.5826886285777
1452.0,479.8842179416183
1452.5,479.27540518067934
1453.0,478.8331965626592
1453.5,478.5227783715069
1454.0,478.2947025836239
1454.5,478.1542679582518
1455.0,478.1072105467794
1455.5,478.11850934765414
1456.0,478.14682362679093
1456.5,478.1738279279891
1457.0,478.14098027516985
1457.5,478.06858660710424
1458.0,477.96087307813394
1458.5,477.8109190752888
1459.0,477.70476074560855
1459.5,477.6362377220021
1460.0,477.56711749985146
1460.5,477.4917899390549
1461.0,477.41754068726283
1461.5,477.3632912502721
1462.0,477.36733006256776
1462.5,477.36690622115714
1463.0,477.3006692282584
1463.5,477.1889934340145
1464.0,476.9961820453063
1464.5,476.73800383777484
1465.0,476.44191267281667
1465.5,476.1247692820422
1466.0,475.77955647917463
1466.5,475.37807934768017
1467.0,474.9080620717706
1467.5,474.44752333658516
1468.0,474.0303187602917
1468.5,473.59371220663013
1469.0,473.10103721243166
1469.5,472.6303999995398
1470.0,472.238040130425
1470.5,471.90757847935447
1471.0,471.6512250669317
1471.5,471.47154544001097
1472.0,471.34357760279295
1472.5,471.22521660237584
1473.0,471.20439498426543
1473.5,471.2195248217197
1474.0,471.18123986516423
1474.5,471.07030986409666
1475.0,471.00011928640026
1475.5,470.95065309307904
1476.0,470.8713740161639
1476.5,470.77119303696924
1477.0,470.6550367109104
1477.5,470.4945372279038
1478.0,470.2660194074918
1478.5,469.9851403096172
1479.0,469.6943996396272
1479.5,469.348682223346
1480.0,468.96637158421936
1480.5,468.6094977576217
1481.0,468.34565108454694
1481.5,468.17866169193223
1482.0,468.03445063336665
1482.5,467.95801809667154
1483.0,468.024575091112
1483.5,468.21194093919286
1484.0,468.46555693600646
1484.5,468.75626823509884
1485.0,469.01305401685875
1485.5,469.1923801963817
1486.0,469.2754161934256
1486.5,469.25566904019706
1487.0,469.153981110938
1487.5,468.97323029153324
1488.0,468.78357262540516
1488.5,468.61918362818517
1489.0,468.44699628614893
1489.5,468.2770380772347
1490.0,468.1376622317382
1490.5,468.06684002387186
1491.0,468.0624541315447
1491.5,468.0946501381259
1492.0,468.07417223692016
1492.5,467.9414141605079
1493.0,467.7313443910296
1493.5,467.4834011892687
1494.0,467.20866866845074
1494.5,466.8577637329318
1495.0,466.4328914809343
1495.5,466.05650883543177
1496.0,465.6940665824767
1496.5,465.3243918699716
1497.0,464.9576054233029
1497.5,464.590019121064
1498.0,464.20201931921736
1498.5,463.84095012091916
1499.0,463.48394290191936
1499.5,463.1246752850173
1500.0,462.79143817371073
1500.5,462.5279023821087
1501.0,462.3448973935434
1501.5,462.22641721066213
1502.0,462.1988072916243
1502.5,462.25460704512443
1503.0,462.36864845917006
1503.5,462.54989936425363
1504.0,462.82166480464497
1504.5,463.10325502081537
1505.0,463.316600449434
1505.5,463.4666864866214
1506.0,463.58481962955216
1506.5,463.6583755761264
1507.0,463.60690754862753
1507.5,463.4278712507089
1508.0,463.247716732683
1508.5,463.1411957691551
1509.0,463.1393710119098
1509.5,463.18972606061027
1510.0,463.28091903770587
1510.5,463.4987345349898
1511.0,463.84795621844086
1511.5,464.26273440849695
1512.0,464.62005806063854
1512.5,464.9023679772099
1513.0,465.12575515029226
1513.5,465.31782527465475
1514.0,465.46616643693346
1514.5,465.5751079684461
1515.0,465.6021789991201
1515.5,465.5763819114778
1516.0,465.5452766579197
1516.5,465.50181129980933
1517.0,465.4182344633988
1517.5,465.2754880224868
1518.0,465.19789834476614
1518.5,465.20235228364356
1519.0,465.2911430323157
1519.5,465.5008835676045
1520.0,465.807862436986
1520.5,466.1706084248755
1521.0,466.61891759392216
1521.5,467.18766805776005
1522.0,467.8314538591186
1522.5,468.5189179868137
1523.0,469.18041780963136
1523.5,469.84930635169275
1524.0,470.5538837474819
1524.5,471.2302098242428
1525.0,471.8657788594251
1525.5,472.4844189498311
1526.0,473.103741802688
1526.5,473.67652415813365
1527.0,474.19454998054266
1527.5,474.67385018822
1528.0,475.11431931348585
1528.5,475.4935428023948
1529.0,475.8165874303042
1529.5,476.06057520671897
1530.0,476.2606548177507
1530.5,476.4474433446189
1531.0,476.62998625659634
1531.5,476.8400001432157
1532.0,477.0417055386887
1532.5,477.2167519701094
1533.0,477.3834810162808
1533.5,477.4946835272297
1534.0,477.56560868126195
1534.5,477.55244383472444
1535.0,477.50389439318155
1535.5,477.4338055629306
1536.0,477.34322792930686
1536.5,477.2581454289055
1537.0,477.17686254308654
1537.5,477.11220444294474
1538.0,477.09136884378347
1538.5,477.11664189183375
1539.0,477.17124973695985
1539.5,477.27815598727796
1540.0,477.39414830413654
1540.5,477.5148261969329
1541.0,477.64563040127854
1541.5,477.8000421972738
1542.0,477.9802790051918
1542.5,478.17039583885753
1543.0,478.3451881408021
1543.5,478.4762810620153
1544.0,478.64074093672315
1544.5,478.86210051918806
1545.0,479.0416090629707
1545.5,479.18927614697617
1546.0,479.36587623511576
1546.5,479.56774284298695
1547.0,479.77517415923995
1547.5,479.96035850017756
1548.0,480.13000343283255
1548.5,480.29979942279016
1549.0,480.48180533951637
1549.5,480.6285174236751
1550.0,480.7650840455235
1550.5,480.8704896946192
1551.0,480.91011239574186
1551.5,480.9477299837025
1552.0,480.974650723216
1552.5,480.928633128297
1553.0,480.80041805891716
1553.5,480.64399778914293
1554.0,480.48095751813224
1554.5,480.2994425551282
1555.0,480.0948949571739
1555.5,479.885991542758
1556.0,479.67964247179606
1556.5,479.4699703867618
1557.0,479.24890071530996
1557.5,479.08775160352013
1558.0,478.9101835954659
1558.5,478.7131544174188
1559.0,478.52601482283706
1559.5,478.3098785167507
1560.0,478.0174105011224
1560.5,477.6930257397557
1561.0,477.30215084626235
1561.5,476.83958668373805
1562.0,476.3861590269689
1562.5,475.90363156360786
1563.0,475.3851900044941
1563.5,474.8490210350167
1564.0,474.318631161176
1564.5,473.82814378268915
1565.0,473.35187704644176
1565.5,472.9186787110163
1566.0,472.52684214077703
1566.5,472.1392081442465
1567.0,471.75878327337193
1567.5,471.4338826703953
1568.0,471.1509327300624
1568.5,470.9374977304323
1569.0,470.7566115715815
1569.5,470.6144389971068
1570.0,470.49880730742393
1570.5,470.36374788578394
1571.0,470.2695119162864
1571.5,470.18308584699685
1572.0,470.01662792239546
1572.5,469.7587800031099
1573.0,469.4519898356689
1573.5,469.1392426514949
1574.0,468.8510115805189
1574.5,468.5833208869775
1575.0,468.2749280392399
1575.5,467.94118652657676
1576.0,467.64533140132727
1576.5,467.33975397925553
1577.0,467.00704790167555
1577.5,466.6548796740476
1578.0,466.22994329106484
1578.5,465.74618467902116
1579.0,465.2534636240989
1579.5,464.7136523083078
1580.0,464.14729734413254
1580.5,463.5763744039633
1581.0,463.02648398272385
1581.5,462.5107700855966
1582.0,462.00556954761333
1582.5,461.4519124932317
1583.0,460.8762821787303
1583.5,460.3065169792999
1584.0,459.73526794309345
1584.5,459.183574229648
1585.0,458.6810193945454
1585.5,458.23864499031043
1586.0,457.8247255245593
1586.5,457.414499037289
1587.0,457.03112606085534
1587.5,456.63611185828194
1588.0,456.24035818392633
1588.5,455.78560948985296
1589.0,455.2574108655867
1589.5,454.7509703072257
1590.0,454.2693906754926
1590.5,453.80585791518894
1591.0,453.37740398476336
1591.5,452.98071132009665
1592.0,452.5953559082119
1592.5,452.22670133254115
1593.0,451.82284801091026
1593.5,451.40544497069425
1594.0,450.97021100659657
1594.5,450.49789280838706
1595.0,449.9939140731097
1595.5,449.43469464856804
1596.0,448.7943365810551
1596.5,448.11343519171726
1597.0,447.42702501473826
1597.5,446.72027112274947
1598.0,445.99716377976114
1598.5,445.2853851966808
1599.0,444.55545306649753
1599.5,443.80103846335896
1600.0,443.0118094598147
1600.5,442.21819512318433
1601.0,441.46556021959367
1601.5,440.7694298034038
1602.0,440.13600062717023
1602.5,439.55582530999556
1603.0,438.9307805305775
1603.5,438.33642041992425
1604.0,437.8186606954848
1604.5,437.3676342445753
1605.0,436.9625642526611
1605.5,436.6042827541442
1606.0,436.3368940692926
1606.5,436.150428058274
1607.0,436.0273692925194
1607.5,436.01121362621836
1608.0,436.0136468781023
1608.5,435.9890697070882
1609.0,436.0090902682272
1609.5,436.0707878989728
1610.0,436.13490721250656
1610.5,436.22220398361685
1611.0,436.23339741298486
1611.5,436.19258248231677
1612.0,436.1748951621284
1612.5,436.1970210972737
1613.0,436.1945615222959
1613.5,436.1505276300292
1614.0,436.13292174844764
1614.5,436.1066738670608
1615.0,436.0261732025502
1615.5,435.8953120689668
1616.0,435.6674604361211
1616.5,435.29155101085547
1617.0,434.8953640899025
1617.5,434.5706289206796
1618.0,434.29390718143014
1618.5,434.0678306748938
1619.0,433.9969598375892
1619.5,433.9979639715041
1620.0,434.0339064094093
1620.5,434.0877999949163
1621.0,434.13778196719085
1621.5,434.1692989767219
1622.0,434.1664920158059
1622.5,434.149579186263
1623.0,434.17238932275654
1623.5,434.2104252612302
1624.0,434.2240458312066
1624.5,434.32751302940284
1625.0,434.55206739487465
1625.5,434.8575002189617
1626.0,435.2433546472105
1626.5,435.7156840009609
1627.0,436.2938852665488
1627.5,436.95885482996135
1628.0,437.64946773056846
1628.5,438.3680226931832
1629.0,439.1226486390746
1629.5,439.90172369508565
1630.0,440.741071978158
1630.5,441.57714133239415
1631.0,442.32685057077026
1631.5,442.97267131601825
1632.0,443.5455124821633
1632.5,444.02106429087297
1633.0,444.38604039689386
1633.5,444.71947009758316
1634.0,445.0501610717298
1634.5,445.4122038033546
1635.0,445.80236363036846
1635.5,446.2096160056227
1636.0,446.5527474939584
1636.5,446.8637698531367
1637.0,447.1840130104828
1637.5,447.50876381069327
1638.0,447.86887049299077
1638.5,448.179316546402
1639.0,448.3462861654721
1639.5,448.4214816812986
1640.0,448.46814720547314
1640.5,448.4701974956136
1641.0,448.4029072090095
1641.5,448.3033722084909
1642.0,448.17519084920286
1642.5,448.0235165312405
1643.0,447.87369211182767
1643.5,447.74466701669814
1644.0,447.5783481447166
1644.5,447.422063359119
1645.0,447.2954399951086
1645.5,447.14462476635276
1646.0,447.0214050508113
1646.5,446.93753405759844
1647.0,446.85433719474224
1647.5,446.7832433049319
1648.0,446.7307775250331
1648.5,446.6307577573601
1649.0,446.4587704008539
1649.5,446.2532195740519
1650.0,445.99238610704816
1650.5,445.7522104719469
1651.0,445.4884470537148
1651.5,445.21119249935174
1652.0,445.02150410289016
1652.5,444.90236187236115
1653.0,444.791504615384
1653.5,444.73848824186
1654.0,444.7477166852627
1654.5,444.84109257870153
1655.0,445.0025521750869
1655.5,445.18337241976553
1656.0,445.3675439462977
1656.5,445.5702793401552
1657.0,445.7867156780199
1657.5,446.0411917509676
1658.0,446.3145665856743
1658.5,446.55743031029107
1659.0,446.75093811347904
1659.5,446.8561198150091
1660.0,446.8754427289522
1660.5,446.8967496068108
1661.0,446.95624195998926
1661.5,447.018917455428
1662.0,447.11439821222416
1662.5,447.2531850930822
1663.0,447.4581681796473
1663.5,447.70779568085203
1664.0,447.9861868828469
1664.5,448.2951022908635
1665.0,448.62815588110493
1665.5,448.92482149663795
1666.0,449.14241107454836
1666.5,449.28338426517
1667.0,449.3666916677048
1667.5,449.43862496696903
1668.0,449.5217115268132
1668.5,449.62637027038335
1669.0,449.80914900936517
1669.5,450.0681979363695
1670.0,450.3291976100614
1670.5,450.5915124442503
1671.0,450.8885291796879
1671.5,451.23183178700634
1672.0,451.64653625656246
1672.5,452.1238418195748
1673.0,452.60467569565594
1673.5,453.0318073778321
1674.0,453.42059261986566
1674.5,453.76878624814157
1675.0,454.05892026774313
1675.5,454.31070894466615
1676.0,454.52179181364227
1676.5,454.67246075137155
1677.0,454.77659606570774
1677.5,454.86043639023103
1678.0,454.9337180294101
1678.5,454.9910108654617
1679.0,454.9668763434794
1679.5,454.8462011289944
1680.0,454.6965090874489
1680.5,454.5437486092902
1681.0,454.3628176148973
1681.5,454.15629638020476
1682.0,453.94717969428115
1682.5,453.71435857116103
1683.0,453.46717258485694
1683.5,453.2253537790869
1684.0,452.9531310693477
1684.5,452.6533961911851
1685.0,452.3519040945274
1685.5,451.97579142190006
1686.0,451.5172055938795
1686.5,450.9806508019486
1687.0,450.4266015526424
1687.5,449.8749297828482
1688.0,449.3092224292248
1688.5,448.79294170538316
1689.0,448.3475783362668
1689.5,447.96198111096567
1690.0,447.6281362879237
1690.5,447.2874098841882
1691.0,446.9475619572845
1691.5,446.6491498631828
1692.0,446.3424329939339
1692.5,446.0801325970207
1693.0,445.8373480028088
1693.5,445.5170498373185
1694.0,445.1115328900502
1694.5,444.5913685219206
1695.0,443.99342328748526
1695.5,443.3751105623965
1696.0,442.7224861154915
1696.5,442.0409484073018
1697.0,441.36642026573145
1697.5,440.66372673992277
1698.0,439.96274888922784
1698.5,439.28934166322034
1699.0,438.59816553286066
1699.5,437.9211394532822
1700.0,437.30738219941543
1700.5,436.700160786691
1701.0,436.036461313076
1701.5,435.29280481536256
1702.0,434.49761973535476
1702.5,433.7882585568175
1703.0,433.2111287952715
1703.5,432.74294377531834
1704.0,432.38622903272255
1704.5,432.1943155877104
1705.0,432.12822006198866
1705.5,432.2256130349308
1706.0,432.46534672798657
1706.5,432.6940745472623
1707.0,432.8695744403323
1707.5,432.9869222162872
1708.0,433.10431034060105
1708.5,433.1642070030775
1709.0,433.15105050789407
1709.5,433.12835204726167
1710.0,433.04700355829243
1710.5,432.8832330317782
1711.0,432.64041478364044
1711.5,432.33697953622254
1712.0,431.9869350199208
1712.5,431.6600975978323
1713.0,431.3231709610689
1713.5,430.9244599767007
1714.0,430.48666457235277
1714.5,430.04559115578445
1715.0,429.64707240507465
1715.5,429.3120387647837
1716.0,428.9832655467894
1716.5,428.62784412884673
1717.0,428.28303779990006
1717.5,427.91804418420253
1718.0,427.5079312937991
1718.5,427.05809652675185
1719.0,426.5472464099656
1719.5,425.94937122108985
1720.0,425.27795567438875
1720.5,424.6195480798911
1721.0,423.95828905378903
1721.5,423.29110053338655
1722.0,422.70119149265804
1722.5,422.18749817133
1723.0,421.72821025158714
1723.5,421.3119940302795
1724.0,420.9543858753541
1724.5,420.664581285345
1725.0,420.4255651968069
1725.5,420.23541199881055
1726.0,420.07113863464923
1726.5,419.8674003325758
1727.0,419.5982586999688
1727.5,419.3050122674543
1728.0,418.91707213759474
1728.5,418.36214697455284
1729.0,417.669820912603
1729.5,416.88517547797755
1730.0,416.0382009312166
1730.5,415.18613550951585
1731.0,414.3873712682644
1731.5,413.5905621343343
1732.0,412.81986654213125
1732.5,412.2573019620649
1733.0,411.92764626792626
1733.5,411.8022353787917
1734.0,411.87457673846114
1734.5,412.1150346631504
1735.0,412.4544583904236
1735.5,412.9249988999652
1736.0,413.50661300632123
1736.5,414.0966625355547
1737.0,414.6408017363379
1737.5,415.17550951945947
1738.0,415.66128452256595
1738.5,416.0847027362147
1739.0,416.43134197529014
1739.5,416.7385623250938
1740.0,417.0314874121983
1740.5,417.3016812766698
1741.0,417.5378124148164
1741.5,417.7255462811591
1742.0,417.87920551948133
1742.5,417.97428554720295
1743.0,418.09251583328233
1743.5,418.2660517084302
1744.0,418.40200333910605
1744.5,418.40889364106107
1745.0,418.3149162592736
1745.5,418.14654522897484
1746.0,417.87017726701106
1746.5,417.5125381261776
1747.0,417.1626790843427
1747.5,416.8821854982183
1748.0,416.67731473734483
1748.5,416.53594829618845
1749.0,416.5703015807018
1749.5,416.8373762074304
1750.0,417.22546913372554
1750.5,417.781301153268
1751.0,418.4862879137685
1751.5,419.2344170956158
1752.0,420.00231013625586
1752.5,420.85200856052586
1753.0,421.83088863096924
1753.5,422.8473948536564
1754.0,423.84357400293624
1754.5,424.89754609777367
1755.0,426.0150156650261
1755.5,427.1774716352785
1756.0,428.3218778145522
1756.5,429.4423396983232
1757.0,430.56101799438534
1757.5,431.6182917429403
1758.0,432.6204707766356
1758.5,433.62324576994854
1759.0,434.6149364343771
1759.5,435.53137259706676
1760.0,436.3641702498021
1760.5,437.1452591829572
1761.0,437.9312776756339
1761.5,438.75458909792894
1762.0,439.6205530204141
1762.5,440.4726882226272
1763.0,441.3050445472945
1763.5,442.14984014553534
1764.0,442.913362499971
1764.5,443.5542935014925
1765.0,444.14434874373916
1765.5,444.73095450163817
1766.0,445.31904969581717
1766.5,445.91691728022806
1767.0,446.5289565418293
1767.5,447.19521673102105
1768.0,447.9075980597286
1768.5,448.70416127702964
1769.0,449.5621365955467
1769.5,450.44394494382794
1770.0,451.3164011349849
1770.5,452.1898592225463
1771.0,453.04043025861216
1771.5,453.82429370464325
1772.0,454.5684845103548
1772.5,455.250012521763
1773.0,455.864564654703
1773.5,456.43972839254366
1774.0,457.01669460487824
1774.5,457.6162114818111
1775.0,458.2822550506511
1775.5,458.9403803815983
1776.0,459.54575625239664
1776.5,460.1080536688756
1777.0,460.6183308706567
1777.5,461.1169181646058
1778.0,461.5802464050787
1778.5,461.9467180063181
1779.0,462.2596619775378
1779.5,462.6466871580947
1780.0,463.0473807483144
1780.5,463.40317766335426
1781.0,463.74023465192994
1781.5,464.0970043855353
1782.0,464.5490148258208
1782.5,465.0299321067971
1783.0,465.5107428394069
1783.5,465.9955685128232
1784.0,466.4972104113095
1784.5,467.015947691764
1785.0,467.53776436953524
1785.5,468.0160152836379
1786.0,468.47387785890953
1786.5,468.9474805657635
1787.0,469.36667942871713
1787.5,469.76092463340444
1788.0,470.08711576740916
1788.5,470.3277130356359
1789.0,470.4683343564422
1789.5,470.5641174095896
1790.0,470.6501054449334
1790.5,470.7070246043097
1791.0,470.7257271067584
1791.5,470.6912197662139
1792.0,470.62610373990884
1792.5,470.56621267877665
1793.0,470.49679959036496
1793.5,470.4714707985845
1794.0,470.49323224874405
1794.5,470.5441036434163
1795.0,470.57733565557214
1795.5,470.5583652417933
1796.0,470.4702338703957
1796.5,470.340677050213
1797.0,470.1572220349845
1797.5,469.9163944946444
1798.0,469.6545529205096
1798.5,469.4357642794311
1799.0,469.2374473510805
1799.5,469.0174267499515
1800.0,468.79980905907985
1800.5,468.5859303212693
1801.0,468.32342919220883
1801.5,468.02643936110286
1802.0,467.6812197584086
1802.5,467.2774552324544
1803.0,466.87468276377336
1803.5,466.4572671939689
1804.0,465.9958351621762
1804.5,465.5174831848321
1805.0,465.0235215930487
1805.5,464.44796092627587
1806.0,463.7957847207375
1806.5,463.08372128389436
1807.0,462.2988037487857
1807.5,461.45168504114486
1808.0,460.6042639126022
1808.5,459.84362953882294
1809.0,459.1375935578363
1809.5,458.4422171259461
1810.0,457.83249755723165
1810.5,457.2827469980862
1811.0,456.72353854154096
1811.5,456.1804735904778
1812.0,455.6817928476967
1812.5,455.235523099647
1813.0,454.7883475730936
1813.5,454.3727248232415
1814.0,453.9956490380555
1814.5,453.60073649174154
1815.0,453.1520565900403
1815.5,452.68455750649315
1816.0,452.18608206797154
1816.5,451.56419378208517
1817.0,450.8354267854068
1817.5,450.1182538040093
1818.0,449.46219171852164
1818.5,448.85739502110505
1819.0,448.29801127214307
1819.5,447.8065214266501
1820.0,447.38167705169894
1820.5,446.9921176246254
1821.0,446.67194967486864
1821.5,446.4341514635725
1822.0,446.1932555358199
1822.5,445.8923252002864
1823.0,445.54909184608266
1823.5,445.20798350804915
1824.0,444.83570041965817
1824.5,444.3456274580682
1825.0,443.7439736074128
1825.5,443.07224299548824
1826.0,442.3290326225636
1826.5,441.48464150307467
1827.0,440.5194697742914
1827.5,439.5139214383216
1828.0,438.5987292054598
1828.5,437.786169214603
1829.0,436.99564257408394
1829.5,436.26595615708055
1830.0,435.6529584945308
1830.5,435.09092657550707
1831.0,434.6184678775421
1831.5,434.21579417574577
1832.0,433.7736611478927
1832.5,433.2038600472825
1833.0,432.5395456226636
1833.5,431.8073323832234
1834.0,431.1099586536617
1834.5,430.4771671121851
1835.0,429.90253349010453
1835.5,429.3607657143069
1836.0,428.86403656860386
1836.5,428.44718679152896
1837.0,428.04744896240055
1837.5,427.62936267721614
1838.0,427.2174067654799
1838.5,426.8121127266503
1839.0,426.4535808590449
1839.5,426.13795194999284
1840.0,425.8108910537135
1840.5,425.4716992743052
1841.0,425.19967388964784
1841.5,424.89342813354335
1842.0,424.53810736423253
1842.5,424.20525163993597
1843.0,423.9447590801928
1843.5,423.68990384843494
1844.0,423.4117623435266
1844.5,423.1430173315398
1845.0,422.9187600902563
1845.5,422.785129123827
1846.0,422.7538013797238
1846.5,422.8114027370301
1847.0,422.85643177221095
1847.5,422.91165533666776
1848.0,423.1025338299146
1848.5,423.39778990770697
1849.0,423.66665006946533
1849.5,423.953600890545
1850.0,424.26909005764696
1850.5,424.4780857413801
1851.0,424.5002443222146
1851.5,424.3893461784566
1852.0,424.17085688445326
1852.5,423.82274402996325
1853.0,423.354848850223
1853.5,422.85029787758447
1854.0,422.36751338135997
1854.5,421.94179681917547
1855.0,421.56217434260833
1855.5,421.2656291206348
1856.0,421.0997317854854
1856.5,421.0336041650112
1857.0,421.06832179674586
1857.5,421.2493355574634
1858.0,421.5665247459025
1858.5,421.97589240723903
1859.0,422.4443069150259
1859.5,422.98972404072225
1860.0,423.49399407322824
1860.5,423.9318598248517
